station,chip,channel,amplitude,width,transition_point_data,transition_point_erf,std_transition_point_(erf)
13,0,158,2.393101,1001.944063,148.524844,148.52484366011657,0.006203840053541059
13,1,158,3.209438,999.177694,206.746875,206.74687517361704,0.011846487984296885
13,2,158,2.950591,999.893763,150.037337,150.03733735698083,0.005884786569865376
13,3,158,3.553984,1001.412112,190.740825,190.7408244029741,0.06871873725559731
13,4,158,3.012765,1000.082056,194.432201,194.4322007293961,0.005242166426864517
13,5,158,3.854323,996.578446,207.991887,207.99188661415428,0.041891466374739984
13,6,158,4.611688,985.814316,180.263529,180.26352672225676,0.1386342122375011
13,7,158,3.417597,997.584986,169.619302,169.6193022222323,0.029694351163740532
13,0,163,2.755369,1000.004461,233.908055,233.908055237354,0.014438142160671802
13,1,163,3.279138,999.139673,183.591889,183.59188866019323,0.017374523308832237
13,2,163,2.393306,1000.695377,156.282652,156.2826517153871,0.01317288101534676
13,3,163,2.169944,1001.271259,145.943511,145.94351124260015,0.10665045786466242
13,4,163,3.231683,1001.45686,159.767397,159.7673968585388,0.02752705067293019
13,5,163,3.295468,998.756836,158.98405,158.98405007477982,0.07438809572265145
13,6,163,3.053401,996.598402,177.059323,177.05932257724172,0.0200254169883543
13,7,163,4.063546,1004.351676,165.079584,165.0795841592979,0.03908412864079841
13,0,170,4.229242,1007.837333,159.93454,159.9345402683845,0.1147193828823264
13,1,170,3.96908,1001.018706,206.208445,206.2084452936367,0.034253354673290264
13,0,175,1.632336,1000.687709,157.869306,157.86930554185258,0.001050087017194493
13,1,175,1.405187,1000.878945,150.17141,150.1714101884575,0.0034662151247954335
13,2,175,1.313612,1001.359241,136.907085,136.90708528814227,0.0015596750997286745
13,3,175,1.317112,1001.058068,209.121936,209.1219364768603,0.0013909002437712723
13,4,175,1.496405,1001.11436,217.88442,217.88442008652174,0.0004509086738675669
13,5,175,1.504853,1001.04147,192.166239,192.16623945376784,0.00034373852769129724
13,6,175,1.540832,1001.00048,169.331589,169.33158947809912,1.6045210119368905e-05
13,7,175,1.735712,1001.003069,225.208308,225.20830795238444,0.0002070467498760514
13,0,176,1.367327,1001.064372,174.290112,174.2901121688271,0.005847771015151259
13,1,176,1.345644,1000.710042,181.540958,181.5409579009683,0.001997912875028866
13,2,176,1.289708,1001.000402,143.906413,143.90641281577194,1.4705131180756511e-06
13,3,176,1.201169,1000.999996,162.602606,162.60260603920938,3.6383174455086526e-05
13,4,176,1.304915,1000.603092,189.941592,189.9415916907635,0.0020827939807102967
13,5,176,1.349625,1000.999939,193.914436,193.9144356199234,4.6539975272644635e-05
13,6,176,1.561674,1001.016249,202.881265,202.8812653584917,3.8637253763534704e-05
13,7,176,1.673683,1000.725284,164.791172,164.79117178921913,0.0010298113602130946
13,0,177,1.496426,1001.00205,182.662908,182.66290844237517,7.262135780297057e-06
13,1,177,1.334237,1000.915857,140.147316,140.14731585955948,0.0028231377783833715
13,2,177,1.258166,1001.000029,154.666046,154.66604613504902,1.5273456027162252e-07
13,3,177,1.257466,1000.998231,174.332058,174.3320582067107,0.0006658180222159583
13,4,177,1.283715,1001.0,174.962163,174.9621632003671,4.937311954439127e-06
13,5,177,1.269432,1001.00006,182.721359,182.7213593583417,2.81365037189344e-07
13,6,177,1.436639,1000.740803,173.475336,173.47533574304876,0.0013781717180031566
13,7,177,1.803492,1001.400998,164.542609,164.54260920063967,0.016687655664207112
13,0,178,1.634666,1001.000594,197.148853,197.14885251452384,0.00011394193095680038
13,1,178,1.406323,1001.017883,144.207585,144.20758494392004,5.6728590314506786e-05
13,2,178,1.338651,1001.000062,222.54724,222.54723954447883,3.8201880191076447e-07
13,3,178,1.351946,1001.000002,213.080669,213.0806690421133,5.924409625628598e-06
13,4,178,1.384673,1001.018344,237.254771,237.25477116192255,6.0872479101826004e-05
13,5,178,1.360913,1001.003706,195.052626,195.05262577334832,1.18931740069789e-05
13,6,178,1.6177,1001.008289,208.506155,208.50615502792988,0.0006405575999057329
13,7,178,1.766689,1001.13379,236.941493,236.94149305576514,0.00026343800930894306
13,0,180,1.414663,1001.012,167.124494,167.12449424269462,3.7003023908611966e-05
13,1,180,1.313739,1001.000405,188.849726,188.84972566318922,1.50833148241145e-06
13,2,180,1.336816,1000.995829,165.356867,165.35686651742077,0.0009564720702721156
13,3,180,1.304102,1001.000089,185.679797,185.6797971854158,5.387980181895569e-07
13,4,180,1.384204,1001.003471,236.992204,236.99220387468984,5.332369897606212e-06
13,5,180,1.34855,1000.998825,159.455322,159.4553219076564,0.0005357814765862126
13,6,180,1.429314,1001.00006,177.309132,177.30913183700108,6.351860202054271e-06
13,7,180,1.562269,999.287481,183.725528,183.72552772815723,0.007656068455755348
13,0,183,1.551524,1000.990292,201.504509,201.50450887840594,0.001580203622533712
13,1,183,1.347859,1001.00206,172.994931,172.9949309765502,6.759232067633301e-06
13,2,183,1.369436,1001.011914,113.21527,113.2152698659523,3.9366993365125294e-05
13,0,185,1.242897,1001.000002,151.423582,151.42358174537586,6.871492912302138e-08
13,1,185,2.233462,977.797322,205.910283,205.9102776261379,0.13925272386174614
13,2,185,1.931393,1000.656358,172.060942,172.06094247942147,0.009827155243350288
13,3,185,1.985539,1001.03214,222.250025,222.25002499471182,0.000971808542911628
13,4,185,2.098536,1000.458361,209.151765,209.15176500037037,0.004600231485925563
13,5,185,2.083656,998.121684,200.021301,200.0213007160983,0.011545926057847839
13,6,185,1.765576,997.012709,216.378624,216.37862389070986,0.01677795597941888
13,7,185,2.532981,1001.533464,208.929942,208.92994246883322,0.003365419020855141
13,0,186,2.408022,986.813048,202.780199,202.7801984775342,0.05838600994556046
13,1,186,3.513297,997.169202,198.076583,198.07658271366404,0.024717919544512988
13,2,186,3.383999,998.195762,152.319247,152.31924677171278,0.018511704920923654
13,3,186,5.446916,994.724889,163.253965,163.2539636662959,0.14800856222097966
13,4,186,4.462454,1001.406781,225.887913,225.88791324849424,0.01115800865910788
13,5,186,4.438742,994.244054,132.841572,132.8415720172265,0.08092276858760118
13,6,186,8.32544,996.52525,180.811763,180.81175534866057,0.43369981281338504
13,7,186,4.453053,986.334283,187.863216,187.86321393625227,0.14036553185365355
13,0,188,1.637896,1001.013856,170.892623,170.89262258759487,0.008239022438464489
13,0,190,1.655804,1001.117707,178.105454,178.1054537801361,0.0003241044202300428
13,1,190,1.510402,1001.00079,163.48049,163.48048992925405,5.248877957655814e-06
13,2,190,1.481199,1000.999467,179.667221,179.66722063658128,0.00039671641967342793
13,3,190,1.41604,1001.000154,163.469328,163.46932833521095,1.3726883540451815e-06
13,4,190,1.455787,1001.000457,169.526636,169.52663587820433,2.27777363534089e-06
13,5,190,1.27148,1001.098938,136.747671,136.7476713715648,0.0007202415982991014
13,6,190,1.542812,1001.272479,158.480533,158.48053350496787,0.01831234851121737
13,7,190,1.582024,1001.006663,213.677323,213.67732294996586,2.0061827406689902e-05
13,0,191,1.583401,1001.01819,226.565859,226.5658585262995,8.113439190767755e-05
13,1,191,1.482647,999.686604,200.962746,200.96274644901604,0.0040263667528788885
13,2,191,1.340452,1001.00011,213.614762,213.61476220738766,5.670313633244804e-07
13,3,191,1.31546,1001.001923,161.057459,161.0574591386092,6.432243704882132e-06
13,4,191,1.33837,1001.000021,182.416717,182.41671690232886,7.124203010978199e-07
13,5,191,1.263789,1001.000088,148.78217,148.78216952112362,3.846736883301385e-07
13,6,191,1.463492,1001.359066,164.903843,164.90384256761735,0.0014124631174577305
13,7,191,1.827551,1001.047478,213.589688,213.58968758382636,0.00014267811714826898
13,0,192,1.786066,1001.022824,171.95639,171.95638953774687,0.0006471841345408228
13,1,192,1.400594,1001.001603,150.68263,150.68262963971634,0.002228663035769341
13,2,192,1.411561,1000.998725,145.519679,145.51967866153404,0.0005655710259055314
13,3,192,1.344751,1001.016703,190.349316,190.34931630023112,0.002926733942428297
13,4,192,1.482396,1001.001796,191.673265,191.6732648419115,6.400154226237855e-06
13,5,192,1.237329,1000.999648,187.406167,187.4061665325668,0.00031651503408486564
13,6,192,1.374005,1001.000094,163.509811,163.50981061770227,6.177433802680987e-07
13,7,192,1.983657,1001.744023,226.301851,226.30185149931,0.00610362472881868
13,0,193,1.79035,1001.051468,224.21613,224.2161298957712,0.0005893705908208554
13,1,193,1.539492,1001.035555,223.071721,223.07172102462593,0.00010201041561734014
13,2,193,1.432328,1000.999118,230.570632,230.5706319918182,0.0004817967854599275
13,3,193,1.507406,1000.939047,255.625528,255.62552793517887,0.008754081993141852
13,4,193,1.388702,1001.026172,170.306245,170.30624537672972,8.926774926090051e-05
13,5,193,1.297553,1000.978831,176.212493,176.21249268447133,0.0018309199192739192
13,6,193,1.554872,1000.999378,227.997079,227.9970793587203,6.863992642347242e-05
13,7,193,1.81739,1000.910356,248.474652,248.47465183181978,0.0025286213153668524
13,0,195,1.47723,1000.999388,153.651671,153.65167097669078,0.0004211687012542996
13,1,195,1.487484,1001.166685,165.191174,165.19117437864395,0.003374028973842253
13,0,198,1.534465,1001.117845,178.317664,178.31766361796772,0.00034891948576124053
13,1,198,1.46205,1001.044763,214.260825,214.26082461054784,0.0010475890849850997
13,2,198,1.353932,1001.000008,143.256017,143.25601706014402,3.37496268179867e-06
13,3,198,1.390439,1001.027677,171.007855,171.00785493205169,8.672641032345301e-05
13,4,198,1.3576,1000.727515,205.578951,205.57895066045216,0.0018836801426287799
13,5,198,1.308737,1001.00323,155.145898,155.14589793431168,1.106698606480378e-05
13,6,198,1.503071,1000.999781,218.763465,218.76346501450072,0.0002715514506386811
13,7,198,1.767691,1001.045006,247.689468,247.6894680084372,0.00011568579386179549
13,0,199,1.667582,1000.672468,182.536865,182.53686456372648,0.0014688753124099201
13,0,200,1.548383,1001.000365,194.276193,194.27619330663478,3.041994140132423e-05
13,1,200,1.4688,1001.001338,236.657918,236.6579182824129,4.9246828169033276e-06
13,2,200,1.368236,1001.000001,157.009972,157.0099717665216,1.2311089322158776e-05
13,3,200,1.454572,1000.989135,190.400966,190.40096646441438,0.0015211489597901958
13,4,200,1.295087,1001.036029,190.018677,190.0186765333878,0.00014547621851372975
13,5,200,1.299008,1000.999966,165.622741,165.62274106076296,9.690667974662662e-05
13,6,200,1.452435,1001.005781,175.926228,175.92622818009647,1.3890812686204171e-05
13,7,200,1.906696,1000.86607,203.334937,203.3349373705365,0.0014690529979345436
13,0,202,1.938401,1001.812332,195.469739,195.4697389868448,0.0031531956918394383
13,1,202,1.634196,997.227993,208.859919,208.85991947986574,0.013458110921235446
13,2,202,1.126825,1001.0,250.99224,250.99250603216416,2.4361338266778945
13,3,202,1.379819,1000.990002,198.336845,198.33684534801307,0.0014085455046127678
13,4,202,1.324875,1000.449097,223.750637,223.7506374227336,0.004715337526420353
13,5,202,1.470123,1001.438916,214.920152,214.92015176538203,0.0015932093651359691
13,6,202,1.482529,1001.002156,177.701953,177.70195282416046,7.4781167626331225e-06
13,7,202,1.769649,1001.404964,187.484242,187.48424246160567,0.009842810296734584
13,0,203,1.738936,1001.064748,241.82361,241.82360972685223,0.00014812500389512154
13,1,203,1.474747,1001.00014,238.310867,238.31086699021384,1.1026053870404617e-05
13,2,203,1.365654,1001.00003,194.38444,194.3844400011122,1.456866300148737e-06
13,3,203,1.308203,1001.000003,166.265056,166.26505608444043,1.608478182215431e-06
13,4,203,1.322747,1000.688427,263.967442,263.96744211818356,0.0011015488165548857
13,5,203,1.352904,1001.000201,204.66212,204.6621201960616,8.706273636935986e-07
13,6,203,1.497118,1000.386267,173.860848,173.8608484960606,0.002581382603430066
13,7,203,1.980333,1002.01466,214.156614,214.1566143440131,0.003046712122280924
13,0,204,1.571585,1000.979859,174.458669,174.45866892489286,0.0022095286104927437
13,1,204,1.435243,1001.166214,152.557737,152.55773677329915,0.0006253598492130864
13,2,204,1.418011,1001.001817,228.819488,228.81948768623045,6.1568073110324355e-06
13,3,204,1.33915,1001.026493,144.404332,144.40433176997774,0.00010702567254070145
13,4,204,1.362701,1001.000005,228.192781,228.19278134804807,5.816415707179138e-06
13,5,204,1.355234,1001.000016,148.334673,148.3346733896412,1.8640123806541293e-06
13,6,204,1.479405,1001.257077,192.571874,192.57187366490584,0.047161352052912504
13,7,204,1.699673,1001.039294,160.78828,160.78828008120064,0.00011366491550977968
13,0,206,1.725751,999.136953,192.928511,192.92851112085032,0.006406963134954008
13,1,206,1.763663,1001.143681,202.963716,202.96371593824313,0.00027735922690565943
13,2,206,1.365922,1000.999867,193.889207,193.8892066653733,9.084814790580907e-05
13,3,206,1.419625,1001.000014,204.171399,204.1713985430393,1.2973709741148513e-05
13,4,206,1.267276,1001.001091,176.607527,176.60752740371098,0.0033925703332413
13,5,206,1.497622,1001.002473,191.690452,191.69045203410934,8.492076275359951e-06
13,6,206,1.59708,1001.244907,200.864598,200.86459839684971,0.0008860990364236573
13,7,206,1.786823,1001.042896,219.64289,219.64289032803592,0.00011592956060499296
13,0,207,1.713488,1001.183795,144.108379,144.10837872697593,0.0004999175973908458
13,0,209,1.747522,1000.907865,218.311799,218.31179897954345,0.0019629952650585306
13,1,209,1.359072,1001.000022,204.362808,204.36280826923723,1.5700988033839533e-06
13,2,209,1.405602,1000.732267,173.507126,173.50712561724816,0.0015460662579188686
13,3,209,1.317355,1001.026658,158.447571,158.44757102994217,0.00011897981785110674
13,4,209,1.487674,1000.999876,233.027014,233.02701442829945,3.225282893781999e-05
13,5,209,1.437848,1000.999772,235.677984,235.6779835443458,0.0002561896403303276
13,6,209,1.535387,1001.000508,241.353346,241.35334581810827,1.3325886848298117e-05
13,7,209,1.69849,1001.017526,202.623315,202.6233151457208,5.049839472940533e-05
13,0,210,1.485326,1001.005594,199.851178,199.85117848461775,1.758056689641244e-05
13,1,210,1.484918,999.910203,209.009452,209.0094521704607,0.0036480540129575525
13,2,210,1.367554,1001.000009,256.238471,256.2384711446102,4.605260436098079e-06
13,3,210,1.451995,1001.000686,191.595509,191.59550906052706,2.715935345879609e-06
13,4,210,1.321397,1000.777375,170.749884,170.74988414408423,0.0019333262301573892
13,5,210,1.347797,1001.000061,236.521335,236.5213347474258,3.8957889701038065e-07
13,6,210,1.541942,1001.056729,260.653819,260.65381946939175,0.00026774909113294447
13,7,210,1.665238,998.973941,171.052366,171.0523657270512,0.009493709973749315
13,0,211,1.765314,1002.563803,192.591256,192.5912555330976,0.004098265283743345
13,1,211,1.607132,996.769786,173.208646,173.20864630553916,0.01740185764575737
13,2,211,1.428757,1001.000014,188.159636,188.15963570108013,1.5168761427061423e-05
13,3,211,1.347053,1000.999741,176.5554,176.5554000212441,0.0002605048490261788
13,4,211,1.453307,1000.939833,170.988126,170.9881261129234,0.00017845688846252346
13,5,211,1.426909,1001.001736,157.792552,157.7925523191578,6.689997901964888e-06
13,6,211,1.498441,1000.999969,162.888307,162.8883065801475,0.00012527987349440276
13,7,211,1.66395,1000.409385,195.475813,195.47581322510487,0.002442713046961624
13,0,212,1.658423,1001.01294,188.643738,188.6437382947569,4.156389104003388e-05
13,1,212,1.433403,1000.523287,173.665534,173.66553357963951,0.002813618482194963
13,2,212,1.33321,1001.011479,193.395032,193.39503241730787,0.0032032100901535814
13,3,212,1.396726,1001.26965,144.717339,144.71733930643592,0.0011810884640719363
13,4,212,1.854609,1000.336621,196.304655,196.30465530491497,0.012920143325101323
13,5,212,1.396358,1001.000201,157.554565,157.55456520480632,9.70675047712579e-07
13,6,212,1.535252,1001.002069,166.577898,166.57789777592515,8.283402609917393e-06
13,7,212,1.831655,1001.005258,186.641682,186.64168192082306,0.0003196400715155539
13,0,213,1.618841,1000.999973,162.943503,162.94350311763594,0.0002776476658782386
13,0,214,1.847669,999.818765,143.918547,143.91854713142928,0.0046839605887973425
13,1,214,1.265039,1001.00037,169.954821,169.95482055227882,1.3743764648692456e-06
13,2,214,1.432423,1000.98947,206.382392,206.3823915073477,0.0014787801051151038
13,3,214,1.358066,1001.002367,185.992462,185.9924624306327,7.703292814702143e-06
13,4,214,1.398344,1000.999998,179.912594,179.9125935732063,3.5728119594540747e-05
13,5,214,1.302901,1001.000085,231.67825,231.6782503926075,5.210291276857099e-07
13,6,214,1.475304,1001.034065,178.185965,178.185965343604,0.00010168132340250133
13,7,214,1.918542,1001.32433,180.915019,180.91501908937695,0.000687448622176096
13,0,215,1.644758,1000.994886,171.932993,171.93299341878722,0.00028319934298148125
13,1,215,1.484465,1001.00035,169.418756,169.41875600923854,4.818035257992972e-06
13,2,215,1.461535,1001.01061,158.008244,158.00824448192884,1.71201063917951e-05
13,3,215,1.419964,1001.008944,128.459517,128.45951749347515,0.002084061897638865
13,4,215,1.492527,1002.236539,183.904682,183.90468188010348,0.0029934814036194227
13,5,215,1.329068,1001.037274,149.479667,149.47966718756544,0.00016781386470270912
13,6,215,1.597463,1001.555817,130.557385,130.557386322127,0.04314378811239538
13,7,215,1.773418,1001.32165,183.147229,183.14722874236466,0.0008655911053447472
13,0,216,1.887796,1000.98875,145.640442,145.6404420786496,0.0009935195055336802
13,1,216,1.447348,1000.299282,229.737137,229.73713659094886,0.003957402552124469
13,2,216,1.345532,1001.00005,172.50202,172.5020203808559,4.519561105748028e-07
13,3,216,1.389823,1001.098857,165.030533,165.03053272701462,0.00042580218026008656
13,4,216,1.356361,1001.157955,192.983989,192.98398870472835,0.00044758648566187127
13,5,216,1.361141,1001.022119,119.134668,119.13466814484333,0.00047272497449980295
13,6,216,1.266286,1001.001175,133.101456,133.10145591088857,4.170334364759925e-06
13,7,216,1.900813,1000.136732,190.070501,190.07050051442545,0.004745961302913019
13,0,218,1.703463,997.604373,137.02955,137.0295502050964,0.01660732856152575
13,1,218,1.396131,1001.064326,181.448699,181.44869933674374,0.0002421345922038212
13,2,218,1.252734,999.002371,200.261272,200.2612720179336,0.012116077859468262
13,3,218,1.420991,1001.000072,171.418015,171.41801507683329,0.014082369125993246
13,4,218,1.221138,1001.000086,135.886981,135.8869808630609,7.250698392357189e-07
13,5,218,1.444557,1000.996234,153.765325,153.76532548306952,0.0011424394968954752
13,6,218,1.452477,1000.996713,218.492701,218.4927009272447,0.0008948099886825974
13,7,218,1.893012,1000.983998,172.03438,172.03438003091162,0.0010076640128998478
13,0,219,1.850051,999.936987,167.658892,167.65889209242084,0.0040302808901796355
13,1,219,2.893323,1023.787786,155.685826,155.68582789253009,0.09087243411669471
13,2,219,2.486218,1003.973788,211.787229,211.78722873666976,0.01650539948629042
13,3,219,3.082365,1001.914072,186.647645,186.64764451883727,0.005484699499697261
13,4,219,2.161383,999.000789,216.048039,216.04803919743418,0.014391578352828373
13,5,219,1.557956,1001.007882,199.043918,199.04391814437625,0.0012134089743374985
13,6,219,1.649428,1000.677233,164.693966,164.69396639711448,0.003473247919458853
13,7,219,1.938611,998.01671,175.98471,175.98471002017,0.027337409331681693
13,0,222,1.587345,1001.010242,146.744241,146.7442413383685,2.9203358975940158e-05
13,1,222,1.538217,1001.60099,130.871885,130.87188537991938,0.0022871155567464395
13,2,222,1.381604,1001.67549,161.92869,161.92869033043308,0.0018890490874064639
13,3,222,1.301133,1000.999999,150.845347,150.8453472933572,1.6437615702844373e-05
13,4,222,1.512653,1000.813728,156.157307,156.15730675247372,0.002546935107092649
13,5,222,1.458952,1001.009897,184.30355,184.30354968442617,0.0005692334328575944
13,6,222,1.455485,1001.000218,143.420449,143.4204493479062,4.169248827988732e-06
13,7,222,1.796531,1001.001561,169.020909,169.0209086066521,0.0007343069729667639
13,0,223,1.861256,1001.060455,204.529425,204.52942458605054,0.013792346545993817
13,1,223,1.430388,1001.000021,169.169857,169.169857424095,1.0137314945851913e-05
13,2,223,1.455925,1001.142678,137.032009,137.03200904248342,0.0005861763270903223
13,3,223,1.6298,1001.13407,195.179354,195.17935364119464,0.0003712805095444439
13,4,223,1.464595,1000.608902,171.11656,171.11655983986827,0.0039518730267101565
13,5,223,1.500686,1001.00021,238.306096,238.30609605446733,1.535953202926511e-05
13,6,223,1.637698,998.814988,164.954381,164.95438137465845,0.007189592051364329
13,7,223,1.844589,1001.020698,216.316761,216.31676129643466,0.0014196352271159066
13,0,224,1.490176,1001.018561,214.047627,214.04762653725894,4.2551884638824556e-05
13,0,226,1.882312,1001.13501,231.743705,231.74370540175192,0.0003224992129601518
13,1,226,1.543257,1000.997113,142.878734,142.87873411156315,0.000341856011181788
13,2,226,1.284421,1001.0,197.056653,197.05665309562855,2.3726443785025398e-06
13,3,226,1.465531,1000.999828,176.986237,176.9862370396893,2.587047158536061e-05
13,4,226,1.422211,1001.045655,206.349202,206.34920194956092,0.004617856832866925
13,5,226,1.43223,1001.001204,180.725323,180.72532266225286,4.776041709152162e-06
13,6,226,1.380988,1000.857027,184.141836,184.1418355797775,0.0034259111969838735
13,7,226,1.897544,1002.414804,195.873168,195.87316766395801,0.005290801971593759
13,0,229,4.898621,1023.231382,244.533383,244.53338471136047,0.39610163235503276
13,1,229,2.705788,995.46608,165.569422,165.56942160146653,0.024200155455476893
13,2,229,2.393178,1000.965145,204.147754,204.14775356679382,0.003561652345859838
13,3,229,2.678189,1012.98254,164.386748,164.38675000154015,0.0696201592462874
13,4,229,2.259775,998.70069,193.144368,193.14436788659626,0.01700240992624006
13,5,229,1.745763,1001.222985,170.840215,170.8402145359738,0.05253385506914472
13,6,229,1.909517,998.339496,195.021588,195.02158767632514,0.010487343853179787
13,7,229,2.421764,996.531116,186.332416,186.33241577342352,0.02901317700531376
13,0,231,1.64294,1001.028361,169.829101,169.82910139309186,6.849327083173422e-05
13,1,231,1.268305,994.000482,199.919923,199.91992286808855,0.037691157201924404
13,2,231,1.359444,1000.999994,222.043433,222.0434332989462,7.886541404147909e-06
13,3,231,1.34043,1001.001648,210.979574,210.97957421271016,5.4720345451852255e-06
13,4,231,1.441823,1001.039412,174.095073,174.0950734558083,0.00036438844419412744
13,5,231,1.421366,1001.150419,121.561988,121.56198848471435,0.0005843499647901752
13,6,231,1.738719,1001.383736,164.246299,164.24629930151593,0.002556492946101563
13,7,231,1.862671,1001.086017,181.617243,181.61724256349729,0.004165895265642872
13,0,233,1.576233,1001.000088,213.028689,213.0286885764041,0.00012200022486593707
13,1,233,1.593051,1001.001368,154.379939,154.37993865831925,2.7738215530805494e-05
13,2,233,1.4068,1000.99979,190.644351,190.6443506712285,0.00024101901116633072
13,3,233,1.378187,1000.999902,162.660699,162.66069918939075,0.00016457059897492853
13,4,233,1.331426,1001.000001,151.064267,151.06426726409083,4.853226326466329e-06
13,5,233,1.351847,1001.000038,141.449727,141.44972709454598,5.102278513481512e-07
13,6,233,1.436612,1000.999981,156.851653,156.85165296367342,8.29590530449134e-05
13,7,233,1.779926,1001.48505,198.598522,198.59852222442365,0.012722238428737313
13,0,235,5.50792,996.076328,238.700993,238.70099282375494,0.2897124172147288
13,1,235,2.271044,1003.256977,153.80117,153.80117062584196,0.022366925004490078
13,2,235,2.972056,1001.000692,161.171947,161.17194706812694,0.12342982543644891
13,3,235,2.408737,1011.814396,205.611564,205.61156396237453,0.03397918078208762
13,4,235,4.014961,982.473828,210.193653,210.19364960709567,0.14152136392764772
13,5,235,1.565792,1001.002454,177.538565,177.53856455511786,1.1415953938412095e-05
13,6,235,2.08958,1000.91335,258.492999,258.49299930066786,0.0025892581759927587
13,7,235,3.129275,1000.669714,204.626382,204.62638218088895,0.017748787981049688
13,0,236,1.65401,1001.174002,186.195583,186.19558283021732,0.0010473930591253537
13,1,236,1.499338,1000.852831,226.555513,226.55551315450285,0.000734342994265293
13,2,236,1.348269,1001.000474,163.788079,163.78807887918245,2.4273623247709664e-06
13,3,236,1.453722,1000.949261,203.98995,203.98995042105562,0.00015106382843913798
13,4,236,1.512577,1001.000065,236.110918,236.11091756861595,3.99687742133391e-05
13,5,236,1.537681,1001.000178,225.189349,225.18934918619004,3.407180251046533e-05
13,6,236,1.478256,1001.015881,195.043926,195.04392607914858,4.70641250762366e-05
13,7,236,1.904445,1001.486182,208.633995,208.63399509099017,0.02214214516851154
13,0,239,2.052355,1000.709762,236.253724,236.2537242126018,0.0016138041969035984
13,1,239,1.527453,1000.479331,229.933509,229.93350931962868,0.0017023676377337052
13,2,239,1.443413,1001.00153,177.736196,177.7361962218535,5.381133361817294e-06
13,3,239,1.491014,1001.000191,191.314233,191.31423336659793,9.508922029763379e-06
13,4,239,1.312785,1000.67275,214.286684,214.28668439792887,0.0018240516090009115
13,5,239,1.414442,1001.000013,216.178075,216.17807538088118,1.1831522173696056e-05
13,6,239,1.669136,1003.314658,152.833109,152.8331091588458,0.005483884526324377
13,7,239,1.714168,1000.852727,217.204635,217.2046350183663,0.0005842517447086696
13,0,240,1.241705,1001.019931,153.297893,153.29789317649005,0.005546617908012412
13,1,240,1.431858,1001.267042,130.916681,130.91668144235888,0.0010661233450995594
13,2,240,1.294151,1000.818963,158.85357,158.8535698058517,0.00162361129649674
13,3,240,1.273624,1001.169976,144.836526,144.83652582398332,0.001169909359101635
13,4,240,1.296998,1001.026415,178.485558,178.48555791665592,0.0001308589068944135
13,5,240,1.38872,1001.002038,199.902253,199.90225311586275,6.72702213754599e-06
13,6,240,1.367213,1000.763815,211.93895,211.93894969647982,0.0009837820792530602
13,7,240,1.880272,1002.27174,205.688391,205.6883906873899,0.004779785233749374
13,0,241,1.620775,999.925809,189.427569,189.42756870636083,0.004541906761762327
13,1,241,1.382697,1001.01184,133.187296,133.1872959519232,3.8112586868995536e-05
13,2,241,1.446188,1000.999824,162.707775,162.70777467080333,0.00022873916724059756
13,3,241,1.281546,1001.00059,166.975607,166.9756073220914,2.086798261180971e-06
13,4,241,1.352047,1000.99999,201.7748,201.77479956617114,5.450248401099603e-05
13,5,241,1.333634,1000.999998,198.839962,198.83996248889997,2.660185697471514e-05
13,6,241,1.645705,1001.425469,214.418369,214.41836914390794,0.01144308966970208
13,7,241,1.810013,1000.922672,209.580861,209.58086109907333,0.0017845063354777274
13,0,246,1.470791,1001.008476,210.95131,210.95130962238085,2.5765537594990732e-05
13,0,248,1.538643,1001.005965,171.541486,171.54148576554675,0.0011449638895278983
13,1,248,1.451019,1001.013117,200.06571,200.06571036492022,3.940772992555807e-05
13,2,248,1.344837,1000.931113,179.041231,179.0412310042318,0.00040219024767081904
13,3,248,1.444245,1001.0126,198.292621,198.29262117186198,0.0007221882846990064
13,4,248,1.386147,1000.898373,223.783837,223.78383673748306,0.0006740570914015273
13,5,248,1.125896,1000.342903,186.732349,186.73234946575263,0.017332750087713664
13,6,248,1.43308,1000.700938,200.337463,200.33746309510175,0.0014568817931137562
13,7,248,1.746864,1001.001094,207.040018,207.04001805534432,0.00047907710421569777
13,0,250,1.591023,1001.003359,182.537192,182.5371917464216,1.5417801943855968e-05
13,1,250,1.276789,1001.0,204.162396,204.1623958137251,2.1823973345456247e-06
13,0,251,1.751215,1001.001459,225.065229,225.06522884169328,0.00044271280843907095
13,1,251,1.405824,1001.000323,210.597122,210.59712210861485,1.4320067375754964e-06
13,2,251,1.395301,1001.069165,195.463239,195.46323906022775,0.0002639068712656958
13,3,251,1.238428,1001.000008,172.581537,172.58153672541624,5.697117480444348e-08
13,4,251,1.4097,1001.002589,172.891788,172.8917882696936,8.441475259253126e-06
13,5,251,1.350213,1000.718212,227.071798,227.07179844680152,0.003185221557955339
13,6,251,1.405352,1001.047468,152.377538,152.37753805357858,0.00016639910777000239
13,7,251,1.964573,1002.097936,161.694729,161.6947294520153,0.00419022960446436
13,0,253,1.647535,1001.00016,206.997846,206.9978462602656,0.00026937840512221976
13,1,253,1.383051,1000.999994,162.84858,162.84857983768805,4.6215164025028013e-05
13,0,254,1.590526,1000.938266,181.686291,181.68629120468134,0.005450442189863976
13,1,254,1.678431,1000.99866,232.814691,232.81469088260874,0.0008112250618877854
13,2,254,1.266857,1000.848658,234.930737,234.93073742852917,0.0010884162207359161
13,3,254,1.396235,998.909987,186.769007,186.7690069906136,0.013561473941148022
